OBJECTID,station_eu,component_,statistics,statisti_1,statistic_,station__1,country_na,type_of_st,station_ty,station__2,station_la,nb_luabloc,nb_luAgloc2010,nb_luFrloc,nb_luGUloc,nb_luIdloc2010,nb_luUrloc2010,nb_pop2010,nb_proxAg_empl,nb_proxAg_gva,nb_proxId_empl,nb_proxId_gva,nb_proxUr_empl,nb_proxUr_gva,nb_rHloc,nb_rLloc,nb_rMloc,nb_toploc,re_coastal,re_mdtall,re_tempall,re_windspa,r_proxIf2010,r_proxIn2010,r_proxUr2010
555,ES1593A,8,2010,day,13.483,ES1593A,SPAIN,Background,suburban,-6.203069,36.460589,0,0,0,0,100,2600,0,0,0.0403428,198023,19.3113003,178774,8.0176601,0,0,0,2.0029099,3.07918,26,18.0251999,0,44788,18717,18620
556,ES1594A,8,2010,day,15.83,ES1594A,SPAIN,Industrial,suburban,-2.980869,42.7151,100,5700,0,0,0,600,0,305.2009888,0.616665,335687,31.8341999,84353.89844,4.5546699,0,90,0,1.99261,4.7877798,468,11.5342999,0.773754,45639.5,65916.5,1154.729981
557,ES1596A,8,2010,day,18.264,ES1596A,SPAIN,Industrial,urban,-4.715,41.666389,0,0,0,300,100,2000,0,0,0.184342,839650,213.5500031,214014,9.5633402,0,0,0,2.0022199,5.2781501,694,12.0326996,3.5280399,50748.30078,292962,10777.5
558,ES1599A,8,2010,day,6.312,ES1599A,SPAIN,Background,rural,-2.155,43.250556,0,0,2900,0,0,0,0,532.7999878,0.839361,0,0,0,0,0,0,0,1.57726,3.6020601,190,13.6782999,1.6793,22819.69922,0,48.1137009
559,ES1612A,8,2010,day,27.129,ES1612A,SPAIN,Background,suburban,-3.867222,40.447778,0,0,200,100,200,1900,0,24.5344009,0.0564519,343154,134.2489929,481554,25.0611992,0,0,0,2.0023401,5.5060902,719,14.2027998,0,53302.80078,120440,11306.7002
561,ES1618A,8,2010,day,24.648,ES1618A,SPAIN,Traffic,urban,-5.665278,40.979167,0,100,0,0,300,2100,0,0,0.109847,409585,12.2812996,64873.60156,2.9809799,0,18,0,1.99896,5.3996301,831,11.9091997,0.86361,77655.20313,19530.80078,19822.90039
562,ES1623A,8,2010,day,16.007,ES1623A,SPAIN,Background,urban,-0.466944,38.706389,0,0,0,0,0,2900,0,0,0.622446,271798,20.4087009,156566,7.4932899,0,0,0,1.48987,4.4597402,551,14.6555996,2.0803199,38487,46385.69922,17850.19922
563,ES1627A,8,2010,day,27.265,ES1627A,SPAIN,Industrial,suburban,-1.230833,37.975556,0,1600,400,0,1000,0,0,479.4089966,0.825829,1449730,107.4309998,0,0,0,0,0,1.99791,4.6377702,95,16.8257008,0,44958.30078,155433,7168.950195
564,ES1636A,8,2010,day,20.594,ES1636A,SPAIN,Industrial,urban,-4.733889,41.656111,0,0,0,600,0,800,0,0,0.103643,546634,112.3949966,53503.39844,2.39083,0,0,0,1.98403,5.2809901,679,12.0593996,3.5138199,59944.39844,182288,19437.90039
565,ES1637A,8,2010,day,24.334,ES1637A,SPAIN,Industrial,urban,-5.44255,36.161739,0,0,0,0,0,1700,0,0,0.088596,580412,0,119182,5.3451099,0,0,0,1.9958301,2,6,0,3.6742499,35251.39844,74868.20313,8612.360352
566,ES1643A,8,2010,day,24.415,ES1643A,SPAIN,Traffic,urban,-2.466667,41.766667,0,100,0,0,0,2900,0,0,0.141389,4589970,46.0499992,99712.39844,4.4247298,0,0,11,1.84682,5.23036,1081,10.3416004,0.872508,32867.19922,87074.89844,15781.2998
567,ES1644A,8,2010,day,27.198,ES1644A,SPAIN,Background,urban,-5.991489,37.388081,0,0,0,0,200,2500,0,0,0,1322380,81.5868988,214641,9.2674799,0,0,0,2.0034499,4.6360102,25,17.9620991,0,85829.39844,116371,22709.69922
568,ES1645A,8,2010,day,47.157,ES1645A,SPAIN,Background,urban,-3.575,40.474722,0,0,0,0,0,900,0,0,0.0088801,220812,84.7201004,192621,10.0244999,23,0,0,2.0028901,5.4768801,614,14.2762003,0,168934,709620,5533.080078
569,ES1650A,8,2010,day,21.254,ES1650A,SPAIN,Industrial,suburban,-2.778611,43.211111,0,2500,500,0,0,1300,0,405.5809937,0.725552,67807.60156,2.53181,301176,15.9450998,0,0,0,1.63231,4.1974001,75,13.0658998,1.63957,20095,33365.19922,3127.389893
570,ES1653A,8,2010,day,18.582,ES1653A,SPAIN,Background,urban,-5.913839,37.284489,0,0,0,100,0,2300,0,0,0.296707,1477130,72.6123962,214641,9.2674799,0,0,0,2.0043199,4.56109,47,17.9237995,1.42178,72205.70313,125323,19582.30078
571,ES1654A,8,2010,day,7.028,ES1654A,SPAIN,Background,rural,-5.666869,37.99435,0,2600,1500,0,0,0,0,733.4920044,1.1689301,0,0,0,0,0,0,0,1.75711,5.0626798,566,16.0144997,2.32792,18562.30078,0,384.9100037
572,ES1662A,8,2010,day,3.89,ES1662A,SPAIN,Background,rural,-1.808333,42.308333,0,700,2900,0,0,0,0,411.2420044,0.550023,0,0,0,0,0,0,0,1.88854,5.04743,413,13.8766003,1.7335,20265.30078,1627.569946,2309.459961
573,ES1664A,8,2010,day,33.88,ES1664A,SPAIN,Industrial,urban,-5.453431,36.136231,0,0,0,0,0,2800,0,0,0.150297,484815,90.1195984,193672,8.6857996,0,116,0,1.94374,2.7841001,20,17.4204998,3.6388099,70673,81378.39844,19293.59961
574,ES1666A,8,2010,day,28.968,ES1666A,SPAIN,Background,urban,1.242778,41.118611,0,0,0,0,0,2900,0,0,0.0975122,1146680,124.3990021,140614,7.2671199,11,0,0,1.96588,3,31,15.9588003,0,48704.80078,174964,17898.30078
575,ES1672A,8,2010,day,9.691,ES1672A,SPAIN,Traffic,suburban,-2.619444,42.518333,0,4300,0,0,0,1800,0,152.6000061,0.799329,0,0,281180,15.1822004,0,0,0,1.93067,4.9440198,468,11.8161001,0,28439.5,0,2694.370117
576,ES1673A,8,2010,day,28.46,ES1673A,SPAIN,Traffic,urban,-2.661389,42.843611,0,0,0,400,100,1900,0,0,0.207852,2293860,175.0879974,224944,12.1457996,0,72,0,1.99526,4.7243099,532,11.4729004,1.4918801,88894.79688,177405,13616.2002
577,ES1677A,8,2010,day,9.817,ES1677A,SPAIN,Background,suburban,-0.852778,38.084722,0,7500,0,0,0,0,0,989.1610107,1.03708,371109,76.8328018,0,0,0,0,0,1.99992,4.2573299,15,17.3118992,0.780608,30312.80078,48827.10156,1587.75
578,ES1679A,8,2010,day,46.361,ES1679A,SPAIN,Background,urban,2.176389,41.3875,0,0,0,0,0,2700,0,0,0.0091867,532099,115.5400009,392094,19.1534004,0,138,0,1.98507,3,26,15.9413004,0.723104,81231.39844,75681.89844,24201.19922
579,ES1684A,8,2010,day,28.77,ES1684A,SPAIN,Background,urban,2.043611,41.493333,0,3100,0,0,0,800,0,589.3209839,0.290529,1968770,411.0180054,30161.09961,1.47334,0,0,0,1.9722,4.2370601,173,14.5658998,0.670948,54324.60156,247390,11980.2998
580,ES1690A,8,2010,day,5.716,ES1690A,SPAIN,Background,rural,-0.078889,40.269444,0,2100,2100,0,0,0,0,451.5249939,0.708807,0,0,0,0,0,0,0,1.67714,4.4060302,420,14.0888004,0.707311,7152.450195,0,0
581,ES1709A,8,2010,day,10.363,ES1709A,SPAIN,Background,suburban,-0.441389,38.934722,0,5000,0,0,300,200,0,559.4819946,1.1339099,300732,91.7785034,18664.40039,0.871756,0,0,0,2.0004201,4.3952699,181,16.2777996,1.37333,22649.40039,63475.19922,3367.959961
582,ES1710A,8,2010,day,18.568,ES1710A,SPAIN,Background,suburban,-0.518889,39.571944,0,300,0,200,700,1000,0,0,0.290827,421025,94.4007034,93321.89844,4.3587799,0,52,0,2.0030899,4.26333,104,16.2889004,1.38469,55857.19922,150550,19630.40039
583,ES1711A,8,2010,day,5.645,ES1711A,SPAIN,Background,suburban,-0.697222,38.788056,0,8000,0,0,0,0,0,811.2490234,1.3197401,0,0,0,0,0,0,0,1.80006,4.67869,528,14.6674004,1.37898,8174.229981,0,0
584,ES1714A,8,2010,day,30.841,ES1714A,SPAIN,Industrial,suburban,-3.010833,43.321111,0,0,0,0,100,700,0,0,0.093342,1601960,222.798996,200784,10.6300001,0,0,17,1.87937,0,3,13.9441004,1.75407,71013.60156,195308,13712.40039
585,ES1751A,8,2010,day,17.938,ES1751A,SPAIN,Background,suburban,-4.465531,36.729561,0,200,0,0,800,1400,0,18.7387009,0.206325,1805640,132.3639984,90161,4.01858,0,185,0,1.87563,3.6233699,85,16.9445992,2.17822,80550.20313,139157,15588.90039
586,ES1773A,8,2010,day,16.773,ES1773A,SPAIN,Industrial,suburban,1.672222,41.202222,0,200,300,400,100,1400,100,88.398201,0.428647,356506,81.4459,211128,10.3134003,0,0,0,1.99953,2.6989701,3,15.7707005,0.790422,21287.09961,60220,7120.830078
587,ES1778A,8,2010,day,3.894,ES1778A,SPAIN,Background,rural,2.583333,41.76,0,0,2900,0,0,0,0,581.3380127,0.799089,0,0,0,0,0,0,0,1.70074,4.2469201,218,14.1194,0,9196.009766,0,0
588,ES1779A,8,2010,day,11.354,ES1779A,SPAIN,Industrial,rural,-2.250278,42.438889,0,6400,200,0,0,100,0,644.1339722,0.629232,1474380,39.7587013,0,0,0,0,0,1.9958301,4.97329,337,12.4287004,1.52492,27247.40039,172522,721.7059937
589,ES1781A,8,2010,day,15.122,ES1781A,SPAIN,Background,urban,-6.117239,36.68855,0,0,0,0,0,2900,0,0,0.0609097,689666,82.3951035,193672,8.6857996,0,19,0,2.00017,3.9870501,36,17.5331001,1.9248,57389.89844,88702.5,29205
590,ES1783A,8,2010,day,11.747,ES1783A,SPAIN,Background,suburban,2.919444,39.715556,0,1200,600,100,200,500,0,147.9340057,0.39472,1079010,96.7702026,15867.59961,0.783362,0,0,16,1.99461,4.2404299,103,16.9188004,0,44277.10156,50454.60156,9622.75
591,ES1785A,8,2010,day,11.52,ES1785A,SPAIN,Industrial,urban,-2.463219,36.9231,0,0,800,0,0,600,0,466.1000061,1.84244,175413,10.8304005,31463.59961,1.43942,0,0,0,1.78997,3.9769499,144,16.9843998,0.809153,43766.19922,71613,3319.850098
592,ES1786A,8,2010,day,13.244,ES1786A,SPAIN,Background,suburban,-2.3905,36.86495,0,0,1700,0,0,1200,0,990.4630127,2.07566,0,0,125854,5.75769,0,0,0,2.0006001,3.4967201,63,17.6931,0.859046,37294.89844,0,1106.619995
593,ES1789A,8,2010,day,32.202,ES1789A,SPAIN,Traffic,suburban,2.811667,41.986111,0,700,1300,800,0,800,0,260.6000061,0.293491,1376590,123.0179977,40827.39844,2.07129,0,0,0,1.90828,4.4558702,69,14.9483004,0.69199,52110.69922,53709.80078,19197.40039
594,ES1793A,8,2010,day,12.565,ES1793A,SPAIN,Background,rural,-6.734081,37.104089,0,600,2900,0,0,0,0,678.0170288,0.499445,0,0,0,0,0,53,0,2.0028601,2.99561,51,17.6823997,0,9536.599609,0,96.2275009
595,ES1795A,8,2010,day,13.891,ES1795A,SPAIN,Industrial,rural,1.859167,42.151111,0,200,1100,0,0,1200,0,383.0589905,1.23102,0,0,120644,5.8933501,0,0,0,1.2509201,4.9229598,719,10.1022997,0.493951,21968.19922,0,962.2750244
596,ES1799A,8,2010,day,22.357,ES1799A,SPAIN,Background,urban,-4.762339,37.892611,0,0,0,200,600,2000,0,0,0.121461,3138530,167.1450043,63068.80078,2.7889099,0,0,0,2.00246,5.1269302,109,17.2600994,2.10466,62839.39844,200191,17272.80078
597,ES1803A,8,2010,day,34.248,ES1803A,SPAIN,Traffic,urban,-4.013333,40.633889,0,100,0,0,200,1900,0,0,0.118295,426705,165.5299988,385243,20.0489998,0,0,0,1.9853899,5.4825201,873,11.8986998,0.710903,53643.39844,89516.29688,17994.5
598,ES1808A,8,2010,day,8.666,ES1808A,SPAIN,Background,rural,-4.396944,40.368889,0,4300,0,0,0,1200,0,208.5429993,0.327612,101454,40.4049988,240777,12.5305996,0,0,0,1.9248199,5.52249,724,13.6300001,0.725841,24352.40039,20344.59961,6110.439941
599,ES1812A,8,2010,day,10.811,ES1812A,SPAIN,Industrial,rural,1.181111,41.280278,0,2100,100,0,1300,0,0,87.8375015,0.824088,341100,54.1367989,0,0,0,0,0,1.75971,4.2905402,234,13.9219999,0.783203,23841.5,30923.80078,192.4550018
600,ES1814A,8,2010,day,54.862,ES1814A,SPAIN,Traffic,suburban,2.213056,41.551111,0,1900,700,0,0,800,0,383.0589905,0.562684,1463270,284.1140137,60322.19922,2.9466701,12,0,0,1.9856499,4.0384302,100,14.5186005,0.686327,42233.5,170081,13279.40039
601,ES1815A,8,2010,day,21.841,ES1815A,SPAIN,Background,suburban,1.687778,41.348611,0,3000,0,0,0,2300,0,176.7960052,0.884218,579988,77.6576996,361933,17.6800003,0,0,0,1.99606,4.1808,194,14.6703997,0.748909,41552.30078,57778.69922,11354.7998
602,ES1816A,8,2010,day,27.629,ES1816A,SPAIN,Background,urban,2.444444,41.548889,0,0,0,0,0,2900,0,0,0.350242,856679,181.8329926,392094,19.1534004,0,0,0,1.9100699,3.1526799,79,15.4934998,0.743904,51429.5,111488,17272.80078
603,ES1818A,8,2010,day,23.231,ES1818A,SPAIN,Background,suburban,-4.020833,39.868056,0,0,0,900,0,1600,0,0,0.13921,2158840,100.1449966,38887.5,1.64544,0,217,0,1.8807,5.5072999,489,15.0445995,2.32884,64031.5,137530,12317.09961
604,ES1824A,8,2010,day,10.548,ES1824A,SPAIN,Background,suburban,-3.810319,37.784439,0,5100,0,0,0,800,0,414.8309937,0.588727,320559,41.1282997,59507.30078,2.64118,0,0,0,1.816,5.0555501,513,15.2477999,2.34587,49896.89844,47199.5,7457.629883
605,ES1829A,8,2010,day,7.016,ES1829A,SPAIN,Background,rural,2.630556,39.634722,0,5300,200,0,700,400,0,213.6820068,0.453138,806419,48.3851013,15867.59961,0.783362,0,0,0,1.90891,3.8634901,115,17.2847004,2.0422299,22649.40039,45571.89844,6928.379883
606,ES1835A,8,2010,day,12.609,ES1835A,SPAIN,Industrial,rural,-1.961481,36.95,0,4300,900,0,0,100,0,1631.349976,2.2532699,0,0,15731.7998,0.719712,0,0,0,1.8974,3.3666,67,18.0925999,0.999444,10047.5,0,48.1137009
607,ES1844A,8,2010,day,4.516,ES1844A,SPAIN,Industrial,rural,1.82,42.205833,0,3800,1100,0,0,100,0,825.0499878,1.40786,0,0,0,0,0,0,0,1.3741699,4.9573598,1099,9.28508,0.479817,18562.30078,22786,144.3410034
608,ES1845A,8,2010,day,8.481,ES1845A,SPAIN,Industrial,urban,-1.89535,36.996781,0,0,0,0,0,2600,0,0,0.974144,76266.60156,0,204514,9.3562498,0,0,0,1.8334399,2.3010299,8,0,0.964217,20435.59961,21972.19922,5340.620117
609,ES1848A,8,2010,day,9.397,ES1848A,SPAIN,Industrial,suburban,-0.031389,41.228889,0,4100,0,0,0,1900,0,103.2450027,0.358255,0,0,225133,10.8727999,0,0,0,1.9509,4.8920798,202,16.2780991,0.862837,19073.19922,0,5966.100098
610,ES1853A,8,2010,day,15.711,ES1853A,SPAIN,Background,rural,1.617778,41.245,0,4400,700,0,0,500,0,707.1849976,1.13041,0,0,120644,5.8933501,0,0,0,1.80954,3.7758501,213,15.3077002,0.782014,29120.69922,66730.29688,962.2750244
611,ES1854A,8,2010,day,1.748,ES1854A,SPAIN,Background,rural,0.831389,41.008335,0,4800,1100,0,0,0,0,849.0960083,0.896672,0,0,0,0,0,0,0,1.6235,3.82723,602,15.7242002,0.861542,6811.859863,0,433.0239868
612,ES1858A,8,2010,day,23.179,ES1858A,SPAIN,Background,suburban,-2.129444,40.061944,0,0,0,0,0,2800,0,0,0.16568,737005,45.8422012,74168.5,3.12466,0,0,0,1.88384,5.2244701,949,11.4503002,0.854134,52621.60156,57778.69922,17176.59961
613,ES1869A,8,2010,day,46.488,ES1869A,SPAIN,Traffic,urban,-3.545833,40.43,0,0,0,400,600,1100,0,0,0.0206145,1426330,431.42099,144466,7.5183601,0,137,0,1.97753,5.4709902,603,14.3675003,0,72546.29688,404451,11691.59961
614,ES1873A,8,2010,day,11.216,ES1873A,SPAIN,Industrial,rural,1.857222,42.193056,0,0,2900,0,0,0,0,854.5159912,1.36193,0,0,0,0,0,0,0,1.12521,4.9443798,1036,9.5113897,0.482553,24693,19530.80078,144.3410034
615,ES1877A,8,2010,day,25.592,ES1877A,SPAIN,Industrial,urban,-0.056389,39.945278,0,2300,0,0,0,1000,0,77.8491974,0.481367,454005,2.83568,58598.19922,2.8415101,0,40,0,2.00418,3.68874,29,17.0256004,0.722094,53813.69922,70799.20313,10007.7002
616,ES1879A,8,2010,day,7.923,ES1879A,SPAIN,Industrial,rural,0.356389,41.225278,0,1700,1200,0,0,0,100,382.3240051,0.675768,0,0,0,0,0,0,0,1.67235,4.7225299,74,15.4098997,0.814705,13794,0,0
617,ES1880A,8,2010,day,9.785,ES1880A,SPAIN,Industrial,rural,0.454444,41.180833,0,0,2900,0,0,0,0,849.0960083,0.9216,0,0,0,0,0,0,0,1.8044699,4.6356001,477,15.1055002,0.801628,0,0,0
618,ES1881A,8,2010,day,8.866,ES1881A,SPAIN,Industrial,rural,-0.253889,41.105833,0,6600,300,0,0,200,0,120.3099976,0.127162,0,0,7329.02002,0.355431,0,0,0,1.99954,4.9419198,316,15.7967997,0.862082,12601.90039,0,529.2509766
619,ES1882A,8,2010,day,7.554,ES1882A,SPAIN,Background,rural,-1.868611,38.114722,0,4000,400,0,0,300,0,1065.349976,1.37549,179084,0,0,0,0,0,0,1.80425,4.8901901,676,14.0826998,1.89086,17370.19922,9765.410156,5725.529785
620,ES1884A,8,2010,day,16.035,ES1884A,SPAIN,Industrial,suburban,-0.265833,39.634167,0,4400,0,0,0,0,0,419.6109924,0.828383,0,0,0,0,0,0,0,2.00425,3.2116201,4,17.0935993,0.705343,44447.39844,166012,0
621,ES1892A,8,2010,day,41.003,ES1892A,SPAIN,Traffic,urban,2.237778,41.449444,0,0,0,100,0,2300,0,0,0.024115,1106770,187.5149994,301611,14.7334003,14,0,0,1.95806,3.02654,24,15.5074997,0.707561,46150.30078,166012,20688.90039
622,ES1899A,8,2010,day,27.035,ES1899A,SPAIN,Industrial,rural,1.648333,41.309444,0,3700,0,0,0,2100,0,235.7290039,1.01135,564025,125.0100021,361933,17.6800003,0,0,0,1.95407,4.0799799,161,14.7954998,0.748338,32186,82192.20313,6351.009766
623,ES1911A,8,2010,day,10.797,ES1911A,SPAIN,Industrial,suburban,-0.336667,39.705278,0,6600,0,0,0,300,0,727.3259888,1.11711,0,0,18664.40039,0.871756,0,0,0,1.83759,4.0579901,103,16.3610992,0.699957,21116.80078,0,3127.389893
624,ES1912A,8,2010,day,32.73,ES1912A,SPAIN,Traffic,urban,-0.342778,39.4575,0,0,0,100,800,600,0,0,0.0934425,983824,201.9129944,74657.5,3.48702,0,241,0,2.0028801,3.0413899,7,17.4423008,0.715232,109160,222163,12942.59961
625,ES1913A,8,2010,day,5.051,ES1913A,SPAIN,Background,rural,-1.064722,38.451667,0,7800,0,0,0,0,0,1175.479981,1.42004,0,0,0,0,0,0,0,1.98184,4.70257,635,15.4245005,0,14986.09961,0,0
626,ES1915A,8,2010,day,25.052,ES1915A,SPAIN,Background,urban,-0.506667,38.340278,0,0,0,200,400,1500,0,0,0.108806,1343310,175.2749939,96348.20313,4.6112499,0,109,0,1.99304,3,23,0,0.814956,70843.29688,217280,12798.2998
627,ES1917A,8,2010,day,6.105,ES1917A,SPAIN,Background,rural,-1.253889,40.099444,0,4400,200,0,0,0,0,671.3779907,1.23155,0,0,0,0,0,0,0,1.72878,5.0037098,730,10.9139004,3.18489,22649.40039,0,433.0239868
628,ES1923A,8,2010,day,11.087,ES1923A,SPAIN,Background,rural,2.224722,41.846667,0,2600,0,0,0,2300,0,176.7960052,1.10929,218160,18.9409008,361933,17.6800003,0,0,0,1.8874,4.5920401,607,12.5481005,0.54471,26055.40039,30923.80078,9718.969727
629,ES1924A,8,2010,day,34.622,ES1924A,SPAIN,Background,urban,-3.6001,37.165681,0,0,0,0,0,2400,0,0,0.117437,611867,12.8804998,141869,6.4088502,0,6,1,1.84824,4.6659098,665,13.0304003,1.6795501,85318.5,40689.19922,27521.09961
630,ES1927A,8,2010,day,15.81,ES1927A,SPAIN,Traffic,urban,-5.746389,41.509722,0,0,0,0,0,2900,0,0,0.12013,658289,12.3634996,81766.89844,3.8915501,0,66,0,1.97698,5.3461199,656,12.3832998,3.49107,61647.30078,27668.69922,25500.30078
631,ES1930A,8,2010,day,5.562,ES1930A,SPAIN,Traffic,rural,0.811111,40.903889,0,2700,0,0,0,1800,0,292.7919922,0.39738,0,0,97347.79688,5.0310798,0,0,0,1.98871,3.01265,26,16.1704006,0.886425,20776.19922,0,13038.7998
632,ES1937A,8,2010,day,47.159,ES1937A,SPAIN,Background,urban,-3.686667,40.398056,0,0,0,300,300,600,0,0,0,489367,151.1929932,144466,7.5183601,0,77,0,1.99085,5.4858799,609,14.4972,0,116823,186357,14289.7998
633,ES1939A,8,2010,day,35.483,ES1939A,SPAIN,Background,urban,-3.685556,40.409722,0,0,0,1300,800,300,0,0,0,569934,145.9790039,0,0,0,0,0,1.98803,5.4863,661,14.5129004,0,101326,155433,16070
634,ES1940A,8,2010,day,53.292,ES1940A,SPAIN,Traffic,urban,-3.688333,40.465833,0,0,0,1000,300,600,0,0,0,465496,122.5179977,0,0,0,84,14,1.9882801,5.48945,732,14.3474998,0,102859,104164,22661.59961
635,ES1941A,8,2010,day,41.394,ES1941A,SPAIN,Background,urban,-3.611944,40.372778,0,0,0,0,0,0,0,0,0.0685035,283475,31.2812996,0,0,0,0,0,1.9964,5.4759202,627,14.4911003,0,130277,417471,8804.80957
636,ES1942A,8,2010,day,44.138,ES1942A,SPAIN,Background,urban,-3.580556,40.4625,0,0,0,0,800,1000,0,0,0.0038058,596790,126.4280014,192621,10.0244999,0,0,0,2.00143,5.47683,619,14.3118,0,119718,501291,10873.7002
637,ES1943A,8,2010,day,67.875,ES1943A,SPAIN,Traffic,urban,-3.718611,40.384722,0,0,0,200,200,1300,0,0,0,683324,123.8219986,240777,12.5305996,26,119,0,1.9998,5.4888802,609,14.5285997,0,90086.79688,128578,20737
638,ES1945A,8,2010,day,21.79,ES1945A,SPAIN,Background,suburban,-3.774444,40.518056,0,1700,400,600,400,700,0,110.4049988,0.361229,232748,93.8438034,192621,10.0244999,0,170,0,1.96983,5.4934402,614,13.9555998,2.1068699,10388.09961,56964.89844,529.2509766
639,ES1946A,8,2010,day,27.079,ES1946A,SPAIN,Background,suburban,-3.608889,40.465,0,0,0,2500,100,200,0,0,0.0288603,364042,131.6419983,0,0,17,0,0,1.99992,5.4802198,662,14.3318005,0,75441.29688,192867,7938.77002
640,ES1962A,8,2010,day,8.693,ES1962A,SPAIN,Background,suburban,-2.160278,42.904722,0,1100,2800,0,0,0,0,411.2420044,0.501767,551036,26.6277008,0,0,0,0,0,1.709,4.6231499,530,11.3364,2.3083501,32015.69922,34992.69922,2838.709961
641,ES1967A,8,2010,day,16.033,ES1967A,SPAIN,Traffic,urban,-4.110556,40.955556,0,300,0,0,0,2500,0,0,0.256573,1315270,102.6279984,84630,3.8847101,0,0,0,1.89213,5.4307899,953,10.7509003,0,42233.5,62661.39844,11306.7002
642,ES1968A,8,2010,day,15.821,ES1968A,SPAIN,Industrial,suburban,-0.513889,38.351111,0,700,0,300,0,800,0,0,0.347982,1777140,246.1049957,48174.10156,2.30563,0,0,0,1.9982899,3.3717501,35,17.1737003,0.806384,66245.29688,276687,8901.040039
643,ES1969A,8,2010,day,7.409,ES1969A,SPAIN,Background,suburban,-0.244444,39.823611,0,2300,0,0,0,1700,0,186.8379974,0.492883,376176,17.9592991,87897.29688,4.26226,0,0,0,1.71874,3.98961,125,16.2290993,0.705504,27588,31737.59961,11884.09961
644,ES1970A,8,2010,day,42.864,ES1970A,SPAIN,Traffic,urban,-0.396389,39.450278,0,0,0,200,600,300,0,0,0.192135,1190040,225.5130005,18664.40039,0.871756,0,53,32,2.0025699,3.7558701,18,17.2567005,0.70904,102178,215653,14337.90039
645,ES1974A,8,2010,day,22.849,ES1974A,SPAIN,Background,suburban,-5.670556,43.516667,0,600,0,700,100,1700,0,26.5981998,0.141529,1236810,131.875,141057,6.6385002,0,20,0,1.9525501,3.4624,47,13.5058002,1.7202801,71354.20313,171708,12365.2002
646,ES1986A,8,2010,day,19.788,ES1986A,SPAIN,Traffic,urban,-3.688889,41.665556,0,1400,300,100,0,2200,0,58.6875992,0.222991,2236450,125.2570038,154616,7.0106201,0,0,0,2.0023899,5.2715302,799,11.3615999,2.5248201,41211.69922,179033,12798.2998
647,ES1987A,8,2010,day,18.195,ES1987A,SPAIN,Background,rural,-3.475278,42.951667,0,5300,1200,0,0,0,0,283.6570129,0.440975,0,0,0,0,0,0,0,1.94821,4.6533599,613,10.5805998,0,22138.5,16275.7002,866.0469971
648,ES1989A,8,2010,day,6.592,ES1989A,SPAIN,Background,rural,-5.089722,43.041389,0,4700,700,0,0,0,0,190.6170044,0.345168,0,0,0,0,0,0,0,1.28684,4.6687899,1149,8.1518202,2.7237301,13964.2998,0,144.3410034
649,ES1990A,8,2010,day,8.203,ES1990A,SPAIN,Background,rural,-6.223889,40.569722,0,3900,1400,0,0,0,0,201.9850006,0.332716,0,0,0,0,0,0,0,1.83971,5.3235202,1026,12.1283998,0.791187,15667.2998,0,0
650,ES1991A,8,2010,day,2.666,ES1991A,SPAIN,Background,rural,-2.856944,41.723611,0,4600,500,0,0,500,0,101.3799973,0.245851,0,0,15340.40039,0.680727,0,0,0,1.84969,5.2344599,1004,10.3389997,0.841796,16859.30078,0,577.3649902
651,FI00066,8,2010,day,12.989,FI00066,FINLAND,Background,urban,25.652781,60.987499,0,0,0,1200,300,800,0,0,0.0225629,1932030,87.1703033,8905.200195,0.528411,0,0,0,2.0043199,4.76472,98,4.9485102,1.71759,19730.19922,242469,11981.5
652,FI00067,8,2010,day,31.97,FI00067,FINLAND,Traffic,urban,25.662233,60.983891,0,0,0,0,1100,300,0,0,0.0088772,1932030,107.2490005,0,0,0,86,22,2.00404,4.7606001,110,4.9523201,1.71728,23619,225150,14517.5
653,FI00080,8,2010,day,8.899,FI00080,FINLAND,Industrial,suburban,28.873062,61.238056,0,600,0,0,0,2500,0,18.5732994,0.0948985,1048590,56.7360992,51722.89844,3.1282201,0,0,0,2.00383,4.9734602,90,4.35075,0,14068.5,132368,4888.180176
654,FI00186,8,2010,day,33.399,FI00186,FINLAND,Traffic,urban,22.267508,60.451111,0,0,0,0,600,2100,0,0,0.0105797,2485830,92.2232971,28804.80078,1.81565,0,64,0,2.0043199,3.44381,25,5.6691198,4.3710699,31797.09961,223912,14554.2998
655,FI00206,8,2010,day,25.835,FI00206,FINLAND,Traffic,urban,24.963903,60.193611,0,0,0,0,300,1500,0,0,0,2427800,159.7920074,100033,7.66083,0,3,13,1.9988,3.09235,27,5.7365899,0,29566.69922,309271,7754.930176
656,FI00208,8,2010,day,7.548,FI00208,FINLAND,Background,rural,24.689449,60.31361,0,300,2300,0,0,100,0,216.5200043,0.330971,51111.69922,3.4241099,0,0,0,0,0,1.95158,4.1591201,79,5.4841299,4.0232902,5890.459961,1237.089966,735.0640259
657,FI00273,8,2010,day,11.964,FI00273,FINLAND,Industrial,rural,28.837782,61.12833,0,300,1900,0,0,0,0,117.6309967,0.172779,99033.10156,0,0,0,0,0,0,2.0043199,4.9226699,67,0,0,3202.580078,21030.5,624.8049927
658,FI00301,8,2010,day,13.183,FI00301,FINLAND,Background,suburban,25.497791,65.043335,0,0,0,500,0,2400,0,0,0.0313392,2031990,68.2666016,47594,2.9324901,0,0,0,2.0043199,3.3982899,17,3.3543301,0.968394,16070.09961,246180,7607.910156
