"OBJECTID","station_eu","component_","statistics","statisti_1","statistic_","station__1","country_na","type_of_st","station_ty","station__2","station_la","nb_luabloc","nb_luAgloc2010","nb_luFrloc","nb_luGUloc","nb_luIdloc2010","nb_luUrloc2010","nb_pop2010","nb_proxAg_empl","nb_proxAg_gva","nb_proxId_empl","nb_proxId_gva","nb_proxUr_empl","nb_proxUr_gva","nb_rHloc","nb_rLloc","nb_rMloc","nb_toploc","re_coastal","re_mdtall","re_tempall","re_windspa","r_proxIf2010","r_proxIn2010","r_proxUr2010","station_code_norm","longitude_recovered","latitude_recovered","coord_source","key_source_column","n_metadata_records","n_unique_coord_pairs","coordinate_ambiguous","coordinate_match","station_country_code","country_name_original"
330,"DENI052",8,2010,"day",14.163,"DENI052","GERMANY","Background","suburban",9.622951,52.82943,0,5400,200,0,0,1200,0,222.8399963,0.580677,0,0,41360.5,1.95816,0,0,0,2.0037301,4.8972301,37,10.5784998,1.98976,36329,0,2730.620117,"DENI052",9.62292480468954,52.8295288088045,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
331,"DENI053",8,2010,"day",13.7,"DENI053","GERMANY","Industrial","suburban",7.94257,52.997963,0,4400,200,0,0,1100,0,900.8729858,2.2830701,0,0,30311.69922,1.42691,0,0,0,2.0042601,4.6828399,17,10.5625,1.0365,19864.59961,12894.2998,6517.089844,"DENI053",7.94268798841313,52.9981079098982,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
332,"DENI054",8,2010,"day",21.15,"DENI054","GERMANY","Background","urban",9.70612,52.362919,0,0,0,800,100,1300,0,0,0,2716890,315.1759949,97946.79688,5.5538101,0,0,0,2.00371,5.11374,87,10.6836004,3.9282999,67826.10156,336010,9174.889648,"DENI054",9.70611572241658,52.362915039201,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
333,"DENI058",8,2010,"day",10.42,"DENI058","GERMANY","Background","rural",7.21398,53.715302,0,0,2900,0,0,0,0,916.2390137,0.591656,0,0,0,0,0,0,0,2.0043199,2.90309,3,10.5907001,6.03056,1968.569946,0,182.0420074,"DENI058",7.21411132836879,53.7152709959823,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
334,"DENI060",8,2010,"day",12.167,"DENI060","GERMANY","Background","rural",11.16705,52.95702,0,6300,0,0,0,400,0,273.0140076,0.540605,126206,0,13785.7998,0.634231,0,0,0,2.0043199,5.0269198,18,10.4744997,2.81095,27023.09961,11377.2998,5133.569824,"DENI060",11.1671142577227,52.9570922852193,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
335,"DENI062",8,2010,"day",16.216,"DENI062","GERMANY","Background","suburban",10.4565,53.24696,0,1600,0,0,800,400,0,109.8420029,0.145239,2738640,154.522995,8271.830078,0.391051,0,0,0,2.0039799,4.72049,47,10.2498999,0,36865.89844,172177,11978.2998,"DENI062",10.4564819332639,53.2468872068138,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
336,"DENI063",8,2010,"day",14.624,"DENI063","GERMANY","Background","rural",9.685031,53.524181,0,6800,0,0,0,800,0,909.9459839,1.30417,0,0,28864.5,1.47868,0,0,0,2.0043199,3.4149699,0,10.1555996,3.01127,23085.90039,0,7791.379883,"DENI063",9.68511962924956,53.5242919923085,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
337,"DENI067",8,2010,"day",49.477,"DENI067","GERMANY","Traffic","urban",8.04147,52.2703,0,0,0,0,0,2800,0,0,0.0288306,955343,81.0081024,298295,14.6740999,0,56,19,1.99484,5.0843201,70,10.6494999,1.02241,47603.60156,128943,21662.90039,"DENI067",8.04150390664642,52.2703247072622,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
338,"DENI077",8,2010,"day",8.978,"DENI077","GERMANY","Background","rural",9.55462,51.708839,0,3800,1300,0,0,0,0,541.8540039,0.80573,0,0,0,0,0,0,0,1.78951,5.30825,289,9.7412596,0.95246,11811.40039,0,0,"DENI077",9.55468750010011,51.7089233399356,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
339,"DENW008",8,2010,"day",32.747,"DENW008","GERMANY","Background","urban",7.457464,51.536911,0,500,0,500,900,100,0,57.3011017,0.0311166,1855500,202.4929962,26792.19922,1.36002,0,73,0,2.00336,5.27847,72,10.8360004,3.1506801,79995.39844,361040,6116.589844,"DENW008",7.45751953125321,51.5369262692734,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
340,"DENW010",8,2010,"day",24.679,"DENW010","GERMANY","Background","suburban",7.693836,51.547493,0,700,0,100,600,1700,0,0,0.442748,1191090,103.5859985,90247.79688,4.4664402,0,88,0,2.0041001,5.2807202,76,10.7152996,3.14205,52793.39844,135011,11723.5,"DENW010",7.69390869107129,51.5474853516074,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
341,"DENW022",8,2010,"day",29.713,"DENW022","GERMANY","Background","suburban",7.101786,51.533646,0,0,0,0,200,2100,0,0,0.125277,2644400,205.5540009,261377,12.6458998,0,0,0,2.0043199,5.27774,30,11.0270996,2.0834601,70689.5,255610,10230.7002,"DENW022",7.10192871137145,51.5336914063654,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
342,"DENW030",8,2010,"day",24.397,"DENW030","GERMANY","Background","suburban",6.629575,51.67281,0,1300,0,0,1200,100,0,71.3184967,0.55631,877856,107.3290024,0,0,0,86,0,2.0042,5.2095599,25,11.2652998,2.07673,44382.30078,133494,12014.7002,"DENW030",6.62969970703992,51.6729125976759,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
343,"DENW034",8,2010,"day",29.094,"DENW034","GERMANY","Industrial","urban",6.748403,51.524021,0,800,0,100,300,2500,0,0,0.0666509,1532670,156.151001,243781,13.6127005,0,0,0,1.99426,5.22088,17,11.2951002,0,71584.29688,164592,14235.59961,"DENW034",6.74847412116793,51.524108886723,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
344,"DENW038",8,2010,"day",33.319,"DENW038","GERMANY","Background","urban",6.865108,51.453461,0,300,0,0,300,2100,0,0,0.0455367,7607260,321.9450073,195002,13.8522997,0,0,0,2.0012,5.2383299,40,11.1948996,0,67647.20313,236648,12524.5,"DENW038",6.86511230471941,51.4534912108867,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
345,"DENW043",8,2010,"day",43.433,"DENW043","GERMANY","Traffic","urban",7.030603,51.451176,0,0,0,0,0,2500,0,0,0.0030424,1963840,420.5239868,368315,19.9622993,0,248,0,2.0011699,5.2660699,112,11.0389996,0,98249.39844,246508,12306,"DENW043",7.03070068343585,51.4512939451829,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
346,"DENW058",8,2010,"day",26.772,"DENW058","GERMANY","Industrial","suburban",6.873789,50.876122,0,100,200,200,0,2100,0,74.2804031,0.518048,1243810,100.7529984,170758,9.6585102,0,0,0,1.99731,5.2392902,92,11.3816996,0,58341.19922,119841,12378.7998,"DENW058",6.8739013675603,50.8760986330755,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
347,"DENW065",8,2010,"day",5.265,"DENW065","GERMANY","Background","rural",8.191934,50.930328,0,0,2900,0,0,0,0,203.0709991,0.341418,0,0,0,0,0,0,0,1.74529,5.42311,642,8.8260498,3.0355,9484.919922,0,0,"DENW065",8.19207763709159,50.9302978517821,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
348,"DENW066",8,2010,"day",25.234,"DENW066","GERMANY","Traffic","rural",6.195867,51.326939,0,4100,0,0,200,1000,0,1194.839966,1.9291,1423850,197.6840057,42572,2.31442,0,61,0,2.0041201,5.09833,46,11.4847002,1.04067,45930.69922,145622,7469.540039,"DENW066",6.19592285128989,51.3270874024022,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
349,"DENW067",8,2010,"day",26.962,"DENW067","GERMANY","Background","urban",8.548389,52.02317,0,0,0,400,800,600,0,0,0.0043006,1581050,206.7319946,45402.60156,2.2320399,0,81,0,1.9896899,5.18817,107,10.5684004,0,69257.79688,205550,14963.7998,"DENW067",8.54852294884467,52.0233154297581,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
350,"DENW079",8,2010,"day",35.336,"DENW079","GERMANY","Background","suburban",7.005064,51.028877,0,0,0,0,400,2100,0,0,0.0905518,1066710,537.5969849,183234,9.7566099,0,16,0,2.00352,5.2578301,50,11.1849003,3.9805,79100.60156,209342,11468.59961,"DENW079",7.00512695344738,51.0289306639456,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
351,"DENW080",8,2010,"day",26.049,"DENW080","GERMANY","Background","suburban",7.052633,51.183773,0,0,0,900,0,1800,0,0,0.0986909,1203250,210.2030029,157171,8.1181402,0,87,0,1.96126,5.26578,208,10.8556004,4.1097002,60846.60156,28822.5,18786.69922,"DENW080",7.05267333963982,51.1838989260223,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
352,"DENW094",8,2010,"day",18.429,"DENW094","GERMANY","Background","urban",6.093923,50.754704,0,0,0,0,0,2900,0,0,0.191845,200003,25.6107006,225484,10.8374996,0,88,0,1.96324,5.0889902,203,10.5340996,1.1225899,54046.10156,9101.839844,17840.09961,"DENW094",6.09387207007411,50.7546997071091,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
353,"DENW095",8,2010,"day",23.815,"DENW095","GERMANY","Background","urban",7.61158,51.93655,0,0,0,0,0,2500,0,0,0.262776,3037170,153.4320068,367076,23.8127003,0,65,0,2.0034599,5.1679001,64,10.9399004,3.0867,61562.5,133494,19988.19922,"DENW095",7.61169433638122,51.9365234374447,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
354,"DENW101",8,2010,"day",48.404,"DENW101","GERMANY","Traffic","urban",7.464347,51.519638,0,0,0,0,300,1400,0,0,0.0025931,2114730,189.8370056,160753,8.1601105,0,119,0,2.0041599,5.2828302,79,10.7979002,3.15097,84290.5,316289,12014.7002,"DENW101",7.46447753918588,51.51971435538,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
355,"DENW116",8,2010,"day",34.992,"DENW116","GERMANY","Industrial","suburban",6.670194,51.34256,0,0,0,0,0,0,0,0,0.612523,728115,150.8450012,0,0,0,0,0,1.9998,5.2000499,34,11.3360996,0,48677.30078,164592,1638.369995,"DENW116",6.67028808619798,51.3427124021202,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
356,"DENW133",8,2010,"day",63.344,"DENW133","GERMANY","Traffic","urban",7.463531,51.362827,0,100,0,0,600,700,0,0,0.0608667,1291400,188.6840057,72434.20313,3.6625199,0,0,27,1.87681,5.3206301,112,10.3046999,2.10413,60667.69922,194173,12269.59961,"DENW133",7.46350097614892,51.3629150393006,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
357,"DENW134",8,2010,"day",53.935,"DENW134","GERMANY","Traffic","urban",7.005278,51.477932,0,0,0,400,100,1800,0,0,0.0022818,2267480,523.7080078,301349,16.3327999,0,51,22,1.9992501,5.2628398,49,11.0683002,2.0827401,79637.5,270021,9757.419922,"DENW134",7.00531005884838,51.4779052733685,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
358,"DENW136",8,2010,"day",62.015,"DENW136","GERMANY","Traffic","urban",7.483597,51.523567,0,0,0,0,100,2700,0,0,0.0103722,2842380,258.3280029,321506,16.3202,0,107,0,2.0039401,5.2821002,82,10.8062,3.1505499,62815.19922,446749,9356.929688,"DENW136",7.48370361347663,51.5236816406773,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
359,"DENW179",8,2010,"day",26.409,"DENW179","GERMANY","Background","urban",7.582294,51.448761,0,200,300,0,1000,900,0,170.647995,0.5682,889788,90.8254013,12892.5,0.638063,0,70,0,1.9911799,5.3022299,119,10.4896002,2.10425,46350.80078,125909,9903.05957,"DENW179",7.58227539027696,51.4489135743751,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
360,"DENW180",8,2010,"day",23.881,"DENW180","GERMANY","Industrial","suburban",6.559478,51.063766,0,3700,0,0,0,1300,0,527.0930176,1.0832,1445820,172.4109955,111568,7.0624299,0,0,0,1.9665,5.1753602,62,11.4527998,0,26128.30078,189622,4186.950195,"DENW180",6.55950927727493,51.0639038085963,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
361,"DENW186",8,2010,"day",38.726,"DENW186","GERMANY","Traffic","urban",8.521575,52.026237,0,0,0,0,0,2900,0,0,0.148372,997337,79.2321014,295117,14.5082998,0,80,0,1.95445,5.1865101,129,10.5888004,0,63531.10156,121358,14818.2002,"DENW186",8.52148437474992,52.0263061521439,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
362,"DENW211",8,2010,"day",65.038,"DENW211","GERMANY","Traffic","urban",7.004589,50.96286,0,0,0,0,600,1200,0,0,0.0500952,2392460,284.4240112,155326,9.5925999,0,34,30,1.99708,5.2589698,52,11.2459002,3.99809,84290.5,198724,10340,"DENW211",7.00469970661343,50.9628906250103,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
363,"DENW212",8,2010,"day",53.222,"DENW212","GERMANY","Traffic","urban",6.9577,50.947369,0,0,0,100,0,2000,0,0,0.0017078,2384610,216.2810059,517752,31.9752998,0,39,24,2.0002401,5.2513399,54,11.2983999,4.0100098,92701.70313,168384,9393.339844,"DENW212",6.95770263662399,50.9475097657092,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
364,"DENW224",8,2010,"day",38.151,"DENW224","GERMANY","Traffic","urban",6.740661,51.564751,0,0,0,600,0,1800,0,0,0.181432,1050950,174.878006,122607,5.94522,0,142,0,2.0028801,5.22156,31,11.2763996,0,48856.30078,148663,14235.59961,"DENW224",6.74072265649766,51.5648803712922,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
365,"DENW247",8,2010,"day",37.63,"DENW247","GERMANY","Background","suburban",6.965641,51.406967,0,3100,0,0,200,400,0,538.3359985,0.40608,430968,128.4929962,66966.39844,3.6294999,10,93,0,1.9782701,5.25424,157,11.073,0,56551.60156,88743,9429.75,"DENW247",6.96569824182895,51.4071044920739,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
366,"DENW260",8,2010,"day",46.639,"DENW260","GERMANY","Traffic","urban",7.619386,51.953266,0,0,0,0,0,2600,0,0,0.0318977,1596070,57.7859993,336486,21.8283005,0,0,26,2.0041001,5.1629,67,10.9333,3.08494,78205.79688,106188,18932.30078,"DENW260",7.61950683618518,51.9533081052142,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
367,"DENW284",8,2010,"day",35.206,"DENW284","GERMANY","Traffic","urban",7.697778,51.374191,0,0,0,0,0,2900,0,0,0.196164,165370,0,125006,6.4142299,0,112,0,1.77492,5.3221202,250,10.0705996,2.1036501,40982,3792.439941,17949.30078,"DENW284",7.69787597655613,51.3743286131489,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
368,"DERP002",8,2010,"day",38.457,"DERP002","GERMANY","Traffic","urban",8.438589,49.482319,0,0,0,0,100,2100,0,0,0.0957122,3435310,668.0969849,221804,10.6012001,0,39,9,2.0005701,5.5269699,92,11.2762003,1.69835,99323.20313,204792,12597.2998,"DERP002",8.43872070295854,49.4822998044226,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
369,"DERP009",8,2010,"day",40.877,"DERP009","GERMANY","Background","urban",8.273964,49.994976,0,0,0,300,300,1700,0,0,0.0572732,838623,153.2910004,496631,27.9253006,0,0,0,1.98542,5.4744501,100,10.8896999,1.74795,72837,138803,10995.2998,"DERP009",8.2741088863807,49.9951171872441,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
370,"DERP012",8,2010,"day",44.896,"DERP012","GERMANY","Traffic","urban",8.268997,49.998837,0,0,0,0,600,1900,0,0,0.0250576,831640,162.8170013,386269,21.7196999,0,19,0,1.98657,5.47366,96,10.8823996,1.75578,79279.60156,146388,10886.09961,"DERP012",8.26910400362362,49.9989013669497,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
371,"DERP015",8,2010,"day",9.581,"DERP015","GERMANY","Background","rural",6.380622,50.266319,0,0,2900,0,0,0,0,433.6549988,1.08707,0,0,0,0,0,0,0,1.87325,5.2174401,674,8.7591,1.1394399,13422.09961,0,0,"DERP015",6.37811279265124,50.266479492472,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
372,"DERP017",8,2010,"day",8.544,"DERP017","GERMANY","Background","rural",7.826522,49.270264,0,0,2900,0,0,0,0,257.8150024,1.1289099,0,0,0,0,0,0,0,1.63972,5.4986401,607,10.4224005,0,1610.650024,0,0,"DERP017",7.82647705079734,49.270324706795,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
373,"DERP019",8,2010,"day",25.735,"DERP019","GERMANY","Background","urban",7.768869,49.446747,0,0,0,0,0,2300,0,0,0.115472,689877,41.4608002,244385,11.1378002,0,0,3,1.96085,5.4763198,239,10.4181004,1.88631,73910.79688,54611.10156,18058.5,"DERP019",7.76727294958349,49.4461059572664,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
374,"DERP021",8,2010,"day",28.631,"DERP021","GERMANY","Background","urban",7.481394,50.424675,0,2100,0,0,600,1100,0,134.4589996,0.209791,4902420,331.4179993,26027.59961,1.2961299,0,0,0,1.9971499,5.3570499,67,10.4320002,0.958937,39013.39844,202516,7609.330078,"DERP021",7.48150634776642,50.4246826169058,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
375,"DERP022",8,2010,"day",31.785,"DERP022","GERMANY","Background","urban",7.866208,49.842133,0,0,0,0,200,2500,0,0,0.322942,6163220,199.4579926,106148,5.05582,0,0,0,1.94578,5.4475698,108,10.5728998,1.85602,41518.89844,96327.89844,19696.90039,"DERP022",7.86627197231944,49.8422851559986,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
376,"DERP023",8,2010,"day",31.904,"DERP023","GERMANY","Traffic","urban",8.35533,49.629528,0,0,0,0,400,2300,0,0,0.654273,3303630,173.3470001,144625,6.4451098,0,0,0,2.00371,5.5086799,103,11.1974001,2.5664101,77132.10156,128943,16747.80078,"DERP023",8.36492919940906,49.6287231444082,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
377,"DERP024",8,2010,"day",42.177,"DERP024","GERMANY","Traffic","urban",7.596583,50.355579,0,0,0,100,600,1100,0,0,0.111173,2168890,122.8150024,182008,9.7365599,0,0,0,1.88371,5.3763399,76,10.3648996,1.90731,77669,182795,9903.05957,"DERP024",7.5966796872116,50.3544921875416,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
378,"DERP025",8,2010,"day",24.248,"DERP025","GERMANY","Background","urban",8.253548,49.052322,0,1700,100,0,0,2400,0,219.0379944,1.34268,1829190,12.1168003,95806.89844,4.6226902,0,0,0,1.99482,5.5497599,116,11.4766998,1.7053601,31497.09961,25788.59961,9029.259766,"DERP025",8.25347900401566,49.0523071288848,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
379,"DERP026",8,2010,"day",37.21,"DERP026","GERMANY","Traffic","urban",8.356562,49.536022,0,0,0,0,0,2900,0,0,1.85356,4228270,315.901001,185167,8.4179096,0,0,0,2.0042601,5.5162101,97,11.2496996,2.5680599,50466.89844,88743,18204.19922,"DERP026",8.35528564469682,49.5333251955944,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
380,"DERP027",8,2010,"day",25.116,"DERP027","GERMANY","Traffic","urban",8.135956,49.353863,0,1100,0,0,0,2900,0,0,2.2535501,672423,20.1229,209891,9.7554398,0,6,0,1.7878799,5.5142899,141,10.9556999,3.5311799,38297.60156,45509.19922,15692,"DERP027",8.13787841773653,49.3557128905412,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
381,"DERP028",8,2010,"day",13.587,"DERP028","GERMANY","Background","rural",7.732456,50.424568,0,0,2900,0,0,0,0,303.0759888,0.812655,0,0,0,0,0,0,0,1.8809,5.3880601,554,10.2715998,0.947092,0,0,0,"DERP028",7.72991943340792,50.4243164060998,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
382,"DERP036",8,2010,"day",40.163,"DERP036","GERMANY","Traffic","urban",6.636978,49.750126,0,0,0,100,400,1900,0,0,0.187149,2290080,139.3699951,294205,12.6454,0,201,0,1.89773,5.3333702,142,10.1647997,3.9499099,75342.5,120599,13653.09961,"DERP036",6.63708496090826,49.7501220702138,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
383,"DERP045",8,2010,"day",44.81,"DERP045","GERMANY","Traffic","urban",7.592514,50.359604,0,0,0,0,600,1300,0,0,0.0725041,2542110,161.8269958,318515,17.0389996,0,208,0,1.91013,5.3756499,78,10.3746996,1.90751,78026.89844,212376,8373.910156,"DERP045",7.59252929722412,50.359680176004,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
384,"DERP046",8,2010,"day",31.359,"DERP046","GERMANY","Traffic","urban",7.460811,50.431396,0,0,0,0,0,2900,0,0,0.161946,4207860,153.102005,112786,5.61654,0,0,0,1.99621,5.3539901,66,10.4413004,2.8768001,47603.60156,161558,14381.2998,"DERP046",7.46087646450305,50.4315185547926,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
385,"DESH022",8,2010,"day",34.868,"DESH022","GERMANY","Traffic","urban",9.438089,54.781429,0,0,0,0,0,2300,0,0,0.0213873,270623,58.5806007,229358,11.4033003,0,23,29,1.9938999,2.90309,7,9.5425701,4.6767402,76058.29688,109222,20607.09961,"DESH022",9.43811035168232,54.7814941408285,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
386,"DESH025",8,2010,"day",53.704,"DESH025","GERMANY","Traffic","urban",9.511769,53.928032,0,0,0,0,0,2800,0,0,0.479656,1940740,273.9670105,81594.39844,4.9148002,0,0,13,2.0025699,4.1288199,11,9.9344501,0,45992.89844,87984.5,16092.5,"DESH025",9.5119018552318,53.9281005861125,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
387,"DESH030",8,2010,"day",46.527,"DESH030","GERMANY","Traffic","urban",9.997256,53.681992,0,100,100,0,0,2700,0,47.5931015,0.198535,1403940,70.1653976,160691,9.7697401,0,124,7,2.0043199,4.2709198,27,10.0249004,4.0521498,43666.39844,49301.69922,21371.69922,"DESH030",9.99731445292639,53.6821289059846,"EEA AirBase v8 ArcGIS","station_european_code;station_local_code",2,1,FALSE,TRUE,"DE","GERMANY"
